product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
cae4c48440297651e8ff3c2d58d314d2,moveis_escritorio,50.0,2083.0,1.0,20500.0,58.0,28.0,58.0
7393721fda6f50eeb2b4912330e9e98f,moveis_decoracao,17.0,610.0,1.0,8950.0,38.0,23.0,38.0
3f0602cdcad0ac24d72b038103a3783e,automotivo,57.0,589.0,3.0,250.0,16.0,2.0,11.0
aded994da51233ec2f2b7eaa78ef6c92,relogios_presentes,39.0,516.0,2.0,850.0,48.0,16.0,35.0
46e331e83e48420b6f7a8404cf204e0b,climatizacao,56.0,903.0,6.0,10050.0,35.0,28.0,16.0
574841fd9d176e7e81693636106765a8,perfumaria,53.0,125.0,1.0,80.0,11.0,10.0,12.0
af62192c9415dbf2b36c294762acd9ed,moveis_decoracao,55.0,1892.0,3.0,6400.0,80.0,4.0,55.0
5bf57bdef224b9486b45ebba37ec6191,cama_mesa_banho,47.0,232.0,1.0,1300.0,38.0,7.0,28.0
8adeb1032429e0cdb52dcc55cd422bda,esporte_lazer,56.0,206.0,4.0,3300.0,89.0,15.0,40.0
885863d2643afa92b9379cacd3614f26,livros_interesse_geral,54.0,626.0,2.0,550.0,25.0,5.0,18.0
e531b5635b6b1acbc902a4d3ea268f45,beleza_saude,56.0,1558.0,3.0,1600.0,20.0,40.0,20.0
de92134fd940e9302d27c31af4581fbd,eletroportateis,50.0,797.0,1.0,438.0,25.0,12.0,15.0
5008f57a319af1670091cd1d64656910,cool_stuff,64.0,246.0,3.0,3600.0,20.0,30.0,20.0
ede21d9928e12f59d3dcd5586c77cf09,musica,58.0,288.0,3.0,1100.0,16.0,2.0,11.0
c2f914f366f5fd371453590b140e929d,beleza_saude,49.0,2652.0,9.0,400.0,22.0,12.0,22.0
5a68d72870a735b2e7ec0277013f7aa6,beleza_saude,54.0,1298.0,1.0,150.0,16.0,11.0,11.0
8c232245c53bdacb8760186225de609c,utilidades_domesticas,43.0,319.0,1.0,450.0,25.0,22.0,24.0
60349023b5385947aa3a395689868518,moveis_decoracao,60.0,2138.0,2.0,3000.0,69.0,11.0,11.0
bd7805f8852673c30434a7cdbda6845d,informatica_acessorios,42.0,418.0,1.0,950.0,30.0,16.0,16.0
00cf06147ed4880ec5fbba2adbb20e1d,livros_interesse_geral,30.0,253.0,1.0,350.0,24.0,5.0,17.0
9bbe6c774ab3a4f9c5a0385e78c9641c,brinquedos,53.0,559.0,1.0,900.0,29.0,30.0,23.0
12384cc446601c16ff6d05077ad6e92d,relogios_presentes,31.0,288.0,4.0,600.0,25.0,25.0,25.0
b62a3631a65d7a467406d6ff547c37ac,perfumaria,60.0,776.0,1.0,700.0,22.0,15.0,17.0
e635e8a5d128d27888d6bf5aace09298,telefonia,59.0,734.0,6.0,200.0,18.0,5.0,12.0
f649a2fc406930962c1cd7b147497a79,ferramentas_jardim,50.0,905.0,4.0,400.0,35.0,10.0,26.0
7d54e96388bc6009c0a598073873c12b,esporte_lazer,53.0,66.0,1.0,250.0,22.0,15.0,22.0
5140431c54f26f3706d901fef4b1a528,papelaria,53.0,543.0,3.0,1600.0,35.0,42.0,21.0
c9316b04fcac70510dfc554e184e35f8,dvds_blu_ray,49.0,899.0,1.0,200.0,20.0,2.0,14.0
58133902386a146205b7686ac63d6ed0,esporte_lazer,55.0,1889.0,4.0,550.0,32.0,11.0,22.0
37583bbe907fb493b9b2efdc7b24ab54,moveis_decoracao,48.0,637.0,2.0,1300.0,31.0,40.0,11.0
523af7268f3fb3b843cbae0c6b6526e0,eletronicos,27.0,271.0,2.0,300.0,22.0,4.0,13.0
1f7164d40ac0579d08c5b77af30f8dd0,cama_mesa_banho,57.0,414.0,1.0,7850.0,16.0,56.0,50.0
f28b94930035f99d65318418b424750c,cama_mesa_banho,27.0,1303.0,1.0,7200.0,60.0,5.0,40.0
5f1d10ccc8198967ca0278fdfd474a51,eletroportateis,57.0,2212.0,4.0,5150.0,28.0,50.0,28.0
ee6d2bdca28be6e08d1c847f0222f6b9,perfumaria,38.0,790.0,1.0,317.0,21.0,17.0,21.0
591d4f16311726b70ab348c9e3c49a33,cama_mesa_banho,46.0,171.0,3.0,12000.0,60.0,30.0,70.0
fe854c3521ccdb837e2daf3b653fb929,esporte_lazer,39.0,1201.0,1.0,1168.0,32.0,23.0,19.0
1a1607ff3b9bced214efc0a8cdfb2510,esporte_lazer,52.0,342.0,4.0,300.0,25.0,12.0,20.0
4a7e6e413022cde06218faa2853e2adc,relogios_presentes,59.0,591.0,2.0,500.0,16.0,11.0,20.0
f8ec436ec93f73848b48b8e0e5fcd335,moveis_sala,27.0,73.0,1.0,6970.0,65.0,15.0,65.0
f216457c32ee07732482741ca33128c6,livros_interesse_geral,22.0,921.0,1.0,400.0,26.0,3.0,36.0
1848a54b9f28b13e4d94d5bcc77904cc,fashion_underwear_e_moda_praia,41.0,1032.0,3.0,300.0,30.0,30.0,30.0
f690f2a1b0ea0a320db18661b6f24b6f,fashion_calcados,54.0,404.0,4.0,650.0,22.0,12.0,33.0
d33f55fbec1f19c63fc6854c2fd65925,cama_mesa_banho,55.0,426.0,1.0,14050.0,16.0,10.0,16.0
5c9f86c0e642b62c2100fd8d26f38771,esporte_lazer,37.0,580.0,2.0,3717.0,40.0,40.0,45.0
9c3225fb1d3bb4943cf7be6afa4b4246,industria_comercio_e_negocios,56.0,638.0,3.0,9225.0,61.0,61.0,30.0
184908160c13d25f992d86d43cba2e90,telefonia,38.0,654.0,3.0,50.0,20.0,4.0,11.0
9c98b59719a74f32903537bc5c9262ce,papelaria,40.0,892.0,10.0,2850.0,32.0,52.0,19.0
9af675a3fdeff7a4d141e18feaed4375,telefonia,52.0,1096.0,2.0,117.0,16.0,5.0,11.0
7b0319f86ca302954787a58d2b3831da,perfumaria,56.0,1140.0,2.0,200.0,16.0,16.0,11.0
6d066313ce43d3ed9fdfa17b4fb69baa,bebes,31.0,4.0,2.0,855.0,36.0,23.0,28.0
1c02c66278df52e0e945f9cdcd9259ac,utilidades_domesticas,58.0,938.0,3.0,129.0,29.0,20.0,16.0
a8df513e8be2c303a357f71e5f62d1e0,papelaria,56.0,184.0,1.0,7050.0,60.0,20.0,29.0
161c9558fccfbf0a9ed72b42285635ec,sinalizacao_e_seguranca,59.0,592.0,2.0,450.0,60.0,30.0,22.0
9d641daeb448e6a915e1f81234d4cd33,relogios_presentes,46.0,659.0,1.0,350.0,21.0,14.0,14.0
c8ce6fa564890ef82eb876c0bbb8f01d,informatica_acessorios,53.0,886.0,6.0,200.0,29.0,5.0,20.0
9fcf1f95cb545ca095c4a17491b81382,ferramentas_jardim,51.0,575.0,2.0,300.0,16.0,20.0,16.0
fb55982be901439613a95940feefd9ee,papelaria,52.0,211.0,2.0,7000.0,60.0,20.0,30.0
48465725d322101bdadd1d1a5acd8480,fashion_bolsas_e_acessorios,60.0,411.0,5.0,150.0,20.0,20.0,12.0
05d0a8e2bd6c40610cf28932d9a796ff,moveis_decoracao,54.0,594.0,1.0,500.0,19.0,11.0,12.0
72c4d61f2a2924a2d4515bc9c7fcd704,papelaria,57.0,607.0,1.0,400.0,20.0,10.0,20.0
cf12b06885d2d33726d6a0eeb2714fa6,esporte_lazer,56.0,1064.0,1.0,214.0,17.0,11.0,14.0
b7a89537c40b1f5a18b5ba75dbb91cbe,instrumentos_musicais,49.0,1051.0,1.0,594.0,20.0,15.0,16.0
f77f18b15df7b13a76cac068e285eb78,instrumentos_musicais,48.0,283.0,1.0,350.0,27.0,6.0,20.0
17b21ab6bf081dfd3491d0e07c56b40b,bebes,40.0,217.0,1.0,800.0,35.0,35.0,35.0
b21f65209a6ce012874c5b0a33d7bc55,malas_acessorios,48.0,956.0,1.0,100.0,30.0,8.0,25.0
3c93c9bcf16515a2c279990471744198,moveis_decoracao,41.0,992.0,1.0,1050.0,17.0,27.0,17.0
4462167dca28740ae5078b9dce00f199,automotivo,50.0,520.0,2.0,1200.0,19.0,6.0,14.0
719209778e234849fba1ae72146ec2f3,papelaria,37.0,153.0,2.0,1500.0,60.0,20.0,29.0
4e30cdede55788e1239044e270c60229,beleza_saude,18.0,3173.0,1.0,125.0,21.0,12.0,11.0
2ff17002562478fb03cd44f09e7ca51a,relogios_presentes,52.0,529.0,1.0,283.0,18.0,14.0,14.0
608b018a4443a457a5cd1e58de213cb2,moveis_decoracao,35.0,688.0,1.0,300.0,22.0,4.0,11.0
b2855c4e42b8a50f359904c6763eeddc,moveis_escritorio,35.0,2245.0,1.0,7625.0,52.0,41.0,69.0
62a6991adbb1e60f5c03a77fae5568ff,automotivo,58.0,892.0,1.0,3350.0,35.0,20.0,20.0
338aa2ba639b0be9950da484aac036c4,perfumaria,46.0,565.0,1.0,75.0,18.0,9.0,16.0
c0f779f1ea544dca9ebf515dd55fc3c7,beleza_saude,45.0,3059.0,3.0,300.0,23.0,7.0,15.0
1361837a82c3ee5591e56958e3d89bce,casa_construcao,60.0,677.0,1.0,9500.0,30.0,35.0,30.0
32e18e89237933ebdaaebd78a27e7fa1,utilidades_domesticas,48.0,464.0,1.0,1400.0,26.0,41.0,26.0
4b54c1f607b7a55ec9a34555b5607539,automotivo,57.0,703.0,6.0,4700.0,47.0,19.0,23.0
0bb7cb61f1957f79dac582ab66ccdc1f,utilidades_domesticas,45.0,561.0,2.0,553.0,18.0,9.0,15.0
364e789259da982f5b7e43aaea7be615,cama_mesa_banho,55.0,376.0,1.0,750.0,16.0,10.0,16.0
9c01566eb81b90cf2c8014cb71e35f93,eletrodomesticos,31.0,115.0,1.0,525.0,25.0,14.0,16.0
2a209ce7ce3ea3a21cc0b4c36495e9df,eletrodomesticos,60.0,1419.0,2.0,15225.0,31.0,14.0,22.0
51fe26bc4bb0f89f07096d8c96b35476,,,,,200.0,16.0,2.0,11.0
302cfa85bca0568e3920d0705a2d6fa0,perfumaria,49.0,236.0,1.0,417.0,22.0,15.0,20.0
bd2b6d27ce6d89e2443970dc53f6d684,informatica_acessorios,60.0,813.0,1.0,1200.0,23.0,17.0,28.0
11671ad86b98844d1d40f79a7f3ba1be,fashion_calcados,49.0,375.0,6.0,300.0,29.0,7.0,16.0
c54ed8ea69e24c191fbc23b3234c6b32,beleza_saude,37.0,904.0,1.0,413.0,17.0,13.0,12.0
20e52965ed6d9e498b87dd87d050afbd,informatica_acessorios,57.0,467.0,5.0,700.0,47.0,6.0,32.0
ab328a14d2698a726fe1ed2695f5f43c,beleza_saude,54.0,268.0,1.0,983.0,23.0,16.0,15.0
c429a719cac9a29bfb5749d8f9043dae,perfumaria,40.0,1389.0,1.0,457.0,25.0,9.0,21.0
eba9c1e37886a1be0cb4bbb39321e914,telefonia,28.0,411.0,2.0,100.0,19.0,3.0,11.0
e51071c4622d7a15494656e912c8d55b,relogios_presentes,53.0,1648.0,1.0,500.0,20.0,12.0,15.0
4acecc563402664291309d5f9d5cafc7,cool_stuff,33.0,825.0,1.0,900.0,40.0,40.0,30.0
3a362c0e7f9a69276e2d95869a3e143b,beleza_saude,60.0,919.0,1.0,150.0,22.0,3.0,15.0
2187a2f05e362364c24d44feaeb40243,brinquedos,39.0,740.0,3.0,1500.0,20.0,20.0,20.0
b2a64b4fda22208e4da85dd69e895ec4,esporte_lazer,45.0,795.0,2.0,400.0,16.0,10.0,11.0
e3ef50d542d4e6477fbcf202a02ef040,telefonia,51.0,622.0,2.0,350.0,17.0,4.0,12.0
948b143a942ee5c521acea82547b623a,utilidades_domesticas,54.0,857.0,3.0,700.0,35.0,25.0,25.0
64b446c34d5599462f6c9d4ed6bc5c09,eletrodomesticos,60.0,637.0,1.0,250.0,27.0,13.0,17.0
d67c3a409aba425d0b60555276bbefd5,cama_mesa_banho,56.0,382.0,1.0,300.0,16.0,10.0,16.0
bb34de910d1c34677e54c78a4b08a29d,brinquedos,56.0,692.0,2.0,6500.0,61.0,25.0,41.0
f4c3e41f8c0ac64d1be09e1b92327ac0,construcao_ferramentas_construcao,59.0,339.0,1.0,8525.0,29.0,9.0,29.0
95b7ae3076a4c91f203a0c3dd9a54b57,esporte_lazer,49.0,1244.0,1.0,350.0,18.0,12.0,15.0
d34761aaa1f96394cd795fd65e9b68e2,utilidades_domesticas,51.0,84.0,3.0,200.0,30.0,5.0,30.0
631304377d9ae9aa0a4c1f21b571a502,cama_mesa_banho,34.0,715.0,4.0,1550.0,20.0,20.0,20.0
dbf23e54e9fe684d5774201bdf0de80f,utilidades_domesticas,58.0,71.0,3.0,500.0,20.0,35.0,22.0
5a42f73d92034010a4e00360fb0df099,esporte_lazer,55.0,144.0,1.0,3775.0,18.0,13.0,16.0
1a079ba5d672d64c3bdae859c45d8e67,informatica_acessorios,35.0,1101.0,2.0,250.0,42.0,2.0,30.0
fa80471d26662bb653b2286e4b735a5a,automotivo,40.0,2723.0,4.0,25150.0,63.0,63.0,38.0
82cff05560eae73466f8778690b037fa,cama_mesa_banho,51.0,434.0,1.0,2700.0,44.0,19.0,34.0
1146013b4da16ab073768dc76089aaa8,relogios_presentes,53.0,591.0,1.0,266.0,17.0,9.0,12.0
c4c7585167f8d6dc4ccc0b38f0d820ca,esporte_lazer,53.0,1330.0,10.0,200.0,23.0,7.0,14.0
7d48ab65665b044e63b15f274c6d7dca,automotivo,60.0,651.0,5.0,3350.0,78.0,4.0,47.0
22937a73f92a33040ab4e2540355a5d8,fashion_bolsas_e_acessorios,50.0,554.0,3.0,100.0,16.0,5.0,11.0
6a56304794f91b7996022b7ce5337371,papelaria,42.0,157.0,1.0,3499.0,29.0,37.0,30.0
831b1757a9744c37ddd574b5eaa3cc9b,telefonia,60.0,792.0,4.0,100.0,17.0,4.0,12.0
679bb6cbef77322da2a4719b6d7d0a96,cool_stuff,44.0,117.0,1.0,600.0,25.0,37.0,36.0
68076570f98ff29f0b1a09085bd85037,utilidades_domesticas,40.0,466.0,1.0,400.0,16.0,17.0,12.0
593bdcdada2c45e94684f7bb36ca6cb9,esporte_lazer,52.0,1541.0,1.0,400.0,33.0,20.0,20.0
577651d818a476142703089bae8e6f7c,esporte_lazer,59.0,513.0,1.0,250.0,17.0,9.0,12.0
7a42af4cfc71b5e250b2effd6f37cb35,papelaria,55.0,332.0,5.0,400.0,26.0,16.0,21.0
74437e600638a59559c5238c84805b76,esporte_lazer,23.0,182.0,2.0,150.0,20.0,10.0,15.0
c114238800e5e8d0b33db49075fcd144,moveis_decoracao,26.0,670.0,1.0,6933.0,36.0,40.0,36.0
fe3d99587f58ad918a2241f5c7dfa274,esporte_lazer,55.0,3120.0,1.0,3700.0,33.0,36.0,33.0
0214e4741dab5812bb31a61af1dc3de5,cama_mesa_banho,53.0,284.0,1.0,2100.0,45.0,15.0,35.0
dfa6b0099b9a29d216bd1bfb624eb936,esporte_lazer,61.0,1274.0,5.0,200.0,26.0,2.0,21.0
7134464bd4e33be7a2604345a4c0ccf4,artigos_de_festas,55.0,336.0,1.0,4550.0,33.0,18.0,33.0
7ef3a40a669c333563b5db14510333d3,esporte_lazer,43.0,251.0,1.0,150.0,19.0,5.0,16.0
9d6c66334a27b9dcf34b71cd371638de,cama_mesa_banho,45.0,729.0,1.0,4850.0,20.0,30.0,30.0
2cb90322408fbc8131f039ac650b87f9,moveis_decoracao,38.0,867.0,1.0,600.0,20.0,15.0,20.0
20a5aefe5c61d9047acc46a0970e4908,utilidades_domesticas,41.0,218.0,1.0,775.0,19.0,26.0,17.0
95f2828625576b34ab861ef4b029a7fd,fashion_roupa_masculina,33.0,939.0,2.0,950.0,40.0,6.0,35.0
0e030462875259ec0cb868f7ecf1fd5e,,,,,800.0,17.0,7.0,13.0
7a7416293b9692d84c900dda5e63c607,fashion_bolsas_e_acessorios,31.0,538.0,7.0,250.0,16.0,13.0,11.0
b657163c168e6b574fdab182100742b1,brinquedos,27.0,702.0,2.0,250.0,17.0,7.0,18.0
d348ac5af6bfd272f42c47f26e56a425,cama_mesa_banho,43.0,352.0,1.0,1100.0,45.0,11.0,11.0
209d347513cb03998c962964dc046f93,brinquedos,36.0,517.0,6.0,1200.0,33.0,24.0,23.0
bdf89d6a5ed033f3e4fb1266fc445f81,utilidades_domesticas,59.0,194.0,1.0,1225.0,20.0,17.0,15.0
8ca5d414f750bd92cedf636c6f5bd355,beleza_saude,60.0,528.0,6.0,350.0,25.0,15.0,15.0
23836079685669ea7e1edeb5ea8bfaf7,instrumentos_musicais,43.0,410.0,2.0,7050.0,66.0,17.0,36.0
7868a64aa111bbb4f41f8e1146c0becb,moveis_decoracao,59.0,438.0,1.0,1200.0,30.0,5.0,20.0
c9120546166e49a3a3c27b8dcb6a42c5,cama_mesa_banho,59.0,686.0,1.0,2075.0,30.0,20.0,70.0
2368785994f057897f1ae269bb9743ef,brinquedos,34.0,382.0,4.0,1400.0,25.0,80.0,25.0
1b34988d6060d833cbe3bf2bdeeb67ab,automotivo,55.0,421.0,1.0,3000.0,20.0,30.0,30.0
582eea85bf06659660e2c6101ead3e7a,ferramentas_jardim,29.0,443.0,1.0,7800.0,18.0,18.0,18.0
37b57a225c7a1f044857d1dde7d18750,instrumentos_musicais,50.0,905.0,9.0,1300.0,42.0,8.0,38.0
ca2dbc1e0b58b5ff03ed13e728ceddec,relogios_presentes,40.0,384.0,1.0,667.0,19.0,11.0,14.0
7b94353bef4c3e78ed02f8cdf33d407d,beleza_saude,40.0,662.0,1.0,500.0,16.0,18.0,15.0
431fd984f18cf930e301e4815be65ca4,construcao_ferramentas_construcao,59.0,339.0,1.0,2450.0,22.0,8.0,22.0
ae7893ab2f9eec6630b5098e6362adc2,bebes,27.0,92.0,2.0,5600.0,25.0,37.0,36.0
a867511a17e93caa3aafa1c1f1c90a53,eletronicos,58.0,2451.0,1.0,13950.0,100.0,20.0,70.0
31d25e931b760ea779cf29eb3c57c87b,brinquedos,27.0,609.0,2.0,550.0,37.0,31.0,11.0
0c8fac7d7944ea8906fd291a8609474a,automotivo,51.0,920.0,1.0,350.0,30.0,12.0,20.0
6b5eb8d183cf59e028117fbf4a43b28c,automotivo,53.0,789.0,1.0,2850.0,90.0,25.0,35.0
31c47aaa5775c3b8eed73650e59586a6,relogios_presentes,60.0,733.0,1.0,300.0,16.0,2.0,20.0
47ea90e9a2976bc290c3cdf3b5e0573d,cama_mesa_banho,56.0,1792.0,1.0,1600.0,45.0,3.0,37.0
7167a194119e3d3b0da13963e0417c8e,esporte_lazer,56.0,3280.0,1.0,3400.0,23.0,22.0,21.0
76fa741d9effdc92af0109f9516cb5f7,perfumaria,37.0,442.0,1.0,1059.0,18.0,15.0,15.0
d759fd6b0285e54cf1bc5041e2a286bd,automotivo,52.0,286.0,3.0,375.0,17.0,4.0,14.0
a88d7a0d11f1f620053197f94584d6d2,automotivo,55.0,1484.0,3.0,375.0,17.0,7.0,12.0
71a8dd5f6f9ce24bf348c2cc73f1b046,eletrodomesticos,55.0,130.0,1.0,120.0,18.0,8.0,13.0
bb1fe952bdc16ef8974d4ca11aec19b7,beleza_saude,57.0,581.0,1.0,417.0,16.0,15.0,14.0
0b426fbfa39b2ae1c7a4a12e9b9d104a,moveis_decoracao,60.0,1959.0,2.0,1400.0,69.0,11.0,11.0
ee22145169e4612ac54f2b9282a8047a,automotivo,55.0,1911.0,1.0,750.0,16.0,28.0,16.0
07faa4b332434d6455398852452e2783,moveis_decoracao,30.0,459.0,1.0,350.0,16.0,28.0,16.0
f0e62aeebadb31681187c9548d8aae40,utilidades_domesticas,36.0,436.0,1.0,400.0,39.0,11.0,11.0
3b041207e72de52b24fc37d412d6f02a,utilidades_domesticas,59.0,788.0,1.0,5650.0,56.0,35.0,20.0
156fef830e2c8871e3f1bf4dadf8e312,esporte_lazer,54.0,436.0,1.0,1000.0,40.0,20.0,20.0
144eebc150ba34b9f44f761513b5a394,automotivo,57.0,693.0,5.0,1175.0,68.0,8.0,35.0
41f447e263110b954a7e52f6052ab5e1,telefonia,47.0,334.0,2.0,100.0,16.0,4.0,11.0
c04ad94639d284d69b5ca0642a44f445,automotivo,32.0,347.0,1.0,11650.0,40.0,30.0,30.0
3429d7e4892a2df967fae671f4c98deb,beleza_saude,53.0,1125.0,3.0,5700.0,34.0,29.0,34.0
0a72af236c73afbd2e2a52dfdb14c667,cama_mesa_banho,52.0,301.0,2.0,840.0,37.0,23.0,35.0
ebe731afbcf530cfaa1e5260be512e9b,esporte_lazer,45.0,941.0,1.0,1300.0,100.0,8.0,15.0
d727c091d4ce7f59b5e690ce0b58b1ea,artes,54.0,798.0,1.0,1100.0,22.0,16.0,21.0
de20d07a4cb6565ed32339ba6a9ea541,construcao_ferramentas_construcao,51.0,250.0,1.0,1100.0,40.0,37.0,35.0
6156141755987eaf93bc9b959601db45,bebes,50.0,331.0,1.0,13800.0,65.0,35.0,55.0
e310aca86f3cb7cc3c492ec21980589f,casa_construcao,54.0,921.0,7.0,750.0,16.0,20.0,16.0
78847bd862c4135f071d06fd92c008a9,esporte_lazer,50.0,1321.0,1.0,350.0,20.0,35.0,20.0
06f0e85c7892d5df893f332706340af1,papelaria,57.0,301.0,3.0,9850.0,30.0,19.0,60.0
1f541a93f4fa4b8d15c7d5ed83836484,agro_industria_e_comercio,50.0,418.0,1.0,12850.0,41.0,42.0,47.0
be1d0cae4c4acf0350ad1295fe5a3299,cama_mesa_banho,52.0,455.0,1.0,350.0,16.0,10.0,16.0
381db5acd0b7163fc12b8efc2fda6e9e,construcao_ferramentas_construcao,54.0,561.0,6.0,350.0,33.0,11.0,11.0
acc8648b140586ffaa6cce2905ff6872,utilidades_domesticas,45.0,381.0,1.0,400.0,26.0,12.0,20.0
ba17dd83b93da33a4483ba301644f40a,relogios_presentes,60.0,394.0,6.0,250.0,16.0,2.0,11.0
d325b4b600e06bd11a1f8afdfdf3679c,beleza_saude,46.0,1290.0,1.0,950.0,25.0,12.0,19.0
85eed6b3f52d601d2a288e2668b888df,automotivo,51.0,719.0,6.0,4950.0,53.0,43.0,11.0
5b3e84d222c3b93e0967d608cefdd472,construcao_ferramentas_iluminacao,60.0,281.0,1.0,15750.0,70.0,40.0,40.0
136da55add0b0a3c8c5404913a225e47,utilidades_domesticas,49.0,370.0,2.0,300.0,16.0,10.0,12.0
3feecc22550e650b574f64a3e58b0f6b,brinquedos,29.0,549.0,1.0,550.0,30.0,16.0,16.0
5304ff3fa35856a156e1170a6022d34d,artes,27.0,59.0,2.0,100.0,20.0,20.0,11.0
137f49a66ce117db74acbaf30c047701,agro_industria_e_comercio,54.0,862.0,2.0,7050.0,99.0,5.0,80.0
dc7b5d2b32ae30c86acd229b5ff34dcc,perfumaria,56.0,451.0,1.0,400.0,20.0,16.0,16.0
e3666e22533af88b1cbd15536ad6d903,esporte_lazer,52.0,356.0,7.0,500.0,33.0,13.0,18.0
140a6dabf1644704fc0d592be0be59d1,beleza_saude,41.0,547.0,3.0,968.0,27.0,20.0,21.0
2c6c5761d3367fd186effcf2922d125e,beleza_saude,53.0,171.0,2.0,50.0,19.0,11.0,23.0
fb2f2ec90b4ee90ad257bbf89d01247e,cama_mesa_banho,44.0,629.0,1.0,850.0,16.0,10.0,16.0
afa545a68cd944454da238793813a4d8,malas_acessorios,41.0,272.0,2.0,16050.0,60.0,40.0,40.0
0e56431285bc62af798b89f6650d23f9,beleza_saude,58.0,896.0,3.0,1900.0,33.0,17.0,13.0
4c92e541a1ebcea93b97d490990df18a,malas_acessorios,40.0,1070.0,1.0,600.0,90.0,5.0,11.0
4e2d44d76e9a42695fbd7bb50a140b51,automotivo,60.0,574.0,2.0,2300.0,20.0,20.0,20.0
d1c427060a0f73f6b889a5c7c61f2ac4,informatica_acessorios,59.0,1893.0,1.0,6550.0,20.0,20.0,20.0
cf9c82111d3dd8f6e1b67d7844f1a1c5,automotivo,60.0,703.0,6.0,5650.0,47.0,19.0,23.0
a4754d4ccde0d779725e48b8815b7f34,automotivo,57.0,253.0,6.0,6950.0,47.0,19.0,23.0
2083a6feb4bbb31f6abc92fc24e468c0,telefonia,56.0,3135.0,2.0,150.0,19.0,15.0,15.0
a9c07eb189dfb45ac5652b6a82f7b008,informatica_acessorios,34.0,518.0,1.0,950.0,26.0,16.0,16.0
c28e193de2c4238b77e875455c458067,beleza_saude,61.0,391.0,1.0,700.0,16.0,16.0,15.0
3bab56924ec762e9340478909312d5c7,brinquedos,39.0,217.0,1.0,400.0,45.0,15.0,35.0
d063fc697e5aa468ad1e689d5e6028fd,automotivo,53.0,403.0,3.0,1950.0,40.0,12.0,32.0
19f3b74026e6ec6c83fc25e21baf454e,,,,,1300.0,52.0,10.0,38.0
e61812136e9f12e9f4359132b1b82870,informatica_acessorios,44.0,195.0,1.0,650.0,22.0,12.0,12.0
8de2d2a80d4900fc699d4f52fbe8c43a,utilidades_domesticas,27.0,868.0,2.0,500.0,22.0,16.0,16.0
3b7929cc079c14493fb6fb3373dbc1e1,audio,21.0,68.0,3.0,1075.0,40.0,20.0,30.0
23f91e3d76be3938bfad0ff292392502,automotivo,56.0,3213.0,2.0,4500.0,24.0,19.0,18.0
a1edc55bde3207643a142f3e6074e942,,,,,400.0,16.0,2.0,11.0
ce206508ba2f59e6c84d2c85ea6c8af6,moveis_decoracao,54.0,357.0,1.0,400.0,30.0,10.0,30.0
dddcb6a32cedda766f9011556aa4eebd,ferramentas_jardim,34.0,257.0,1.0,130.0,16.0,11.0,16.0
73abf6f6dfa98d1d04760f4cc1370b07,automotivo,35.0,69.0,1.0,3700.0,30.0,7.0,25.0
9ecadb84c81da840dbf3564378b586e9,moveis_decoracao,41.0,789.0,1.0,950.0,20.0,35.0,20.0
6cbfc716ebf92d25d1047a5fe47af5de,cama_mesa_banho,53.0,244.0,1.0,2000.0,45.0,15.0,35.0
d29eec2c638ad1ffd4ee36f13b2e412c,esporte_lazer,33.0,791.0,2.0,5700.0,20.0,6.0,13.0
f18ab2ae5b32acd3afdaa8c5f96087ec,esporte_lazer,48.0,33.0,2.0,400.0,20.0,20.0,20.0
fcfe8ebda270478afa5867ec5e46e7be,utilidades_domesticas,18.0,657.0,3.0,385.0,26.0,20.0,23.0
51f906f965ca71722df2059f9a7c1b62,,,,,25000.0,52.0,78.0,36.0
5d6be475f90ab9e808b8484a41bce57a,utilidades_domesticas,39.0,625.0,1.0,400.0,20.0,16.0,16.0
127a2524a6031c086994214acb167abb,cama_mesa_banho,52.0,298.0,2.0,900.0,37.0,23.0,35.0
9ff668529410eefd5bca723acb4834c1,moveis_decoracao,59.0,439.0,1.0,1800.0,30.0,6.0,20.0
547ef2af00ca493818dd33eb5216b22e,informatica_acessorios,43.0,1183.0,5.0,650.0,24.0,10.0,16.0
f51b19ef254228e5bba027d355208c4e,utilidades_domesticas,43.0,301.0,1.0,550.0,40.0,10.0,30.0
2de8789bf8abcd2f6c7866f9429b1986,pet_shop,50.0,852.0,1.0,1900.0,50.0,13.0,70.0
71da6d6632902431cdca2b3a8e681b80,beleza_saude,42.0,713.0,2.0,1225.0,33.0,13.0,30.0
ced8603db04f6be58509e9019dee29fd,informatica_acessorios,60.0,249.0,2.0,900.0,38.0,24.0,14.0
f6e4d73b54219f7078a6a6cf139d87cd,cama_mesa_banho,52.0,296.0,1.0,2100.0,53.0,27.0,40.0
86766d5e84f560b949d8a4582e9fdbdb,cama_mesa_banho,63.0,665.0,1.0,2910.0,42.0,16.0,36.0
bb5f7cb699fd0467c5d6289669df9510,malas_acessorios,48.0,991.0,10.0,3050.0,52.0,32.0,19.0
32a5dd316c0a5ff63e2bdbb820bc1506,cool_stuff,53.0,989.0,4.0,100.0,16.0,7.0,11.0
8734d9a13b93f1f8addd0be7c53b6928,dvds_blu_ray,38.0,674.0,1.0,1000.0,20.0,16.0,14.0
24c738bedb5c15ea352ad1a278f95327,cama_mesa_banho,57.0,675.0,1.0,1350.0,19.0,17.0,23.0
